stroke_sign_vs_slider,vpp_v,freq_hz,voltage_amp_v,right_stroke_amp_rad,left_stroke_amp_rad,right_stroke_amp_deg,right_stroke_offset_deg,stroke_gain_deg_per_v,stroke_phase_deg,right_slider_amp_m,slider_phase_deg,transmission_ratio_rad_per_m,stroke_residual_ratio,measure_rows
-1.0,50.0,170.0,25.000000000000004,0.17436219227618227,0.17353405187357135,9.990217724073805,-0.123328001457827,0.39960870896295214,-69.33278933696387,7.017679300705258e-05,-69.23690667648728,2484.613286028322,0.051862534305680476,1001
-1.0,50.0,175.0,24.999999999999996,0.17474569359431952,0.17498538151468657,10.012190731040773,-0.12639194213821292,0.400487629241631,-75.28923827971475,7.032326879385998e-05,-75.19575629817547,2484.891510184987,0.03042293824202855,1001
-1.0,50.0,180.0,25.000000000000004,0.17176061736015769,0.17143624037215016,9.841158461298495,-0.13536791584320765,0.39364633845193975,-86.99444733043822,6.910434507317367e-05,-86.90151237536043,2485.525579878988,0.042403222633580116,1001
-1.0,50.0,185.0,25.00000000000001,0.16223608863433897,0.1615367701584183,9.295443163457966,-0.129888098869936,0.37181772653831846,-97.26343060516194,6.526080185419546e-05,-97.17095484701896,2485.965296546677,0.04682145682695913,1001
-1.0,50.0,190.0,24.999999999999993,0.15302574457139295,0.15405161089459754,8.767729320787785,-0.13211521062823106,0.3507091728315115,-100.26159039072928,6.155770496079978e-05,-100.16963740171583,2485.890997217008,0.07391534717822515,1001
-1.0,50.0,195.0,24.999999999999996,0.14652671005348913,0.14672929665935966,8.395362072002056,-0.12381753593870462,0.3358144828800823,-107.08291421349006,5.893685778896502e-05,-106.99326365903426,2486.1642705513204,0.07323416461148441,1000
-1.0,50.0,200.0,24.999999999999993,0.13917770348861105,0.1392863811516508,7.974295012220607,-0.13059533647857055,0.3189718004888244,-113.24616641309234,5.597410562152304e-05,-113.15846037778321,2486.4658745899596,0.07267408613216281,1000
-1.0,50.0,205.0,24.99999999999999,0.13407785901596975,0.1343087417514559,7.682095447765139,-0.09678429036135949,0.3072838179106057,-118.6408186040515,5.3926685331500444e-05,-118.55987443337675,2486.2989110448852,0.06511365375010005,1001
-1.0,50.0,210.0,24.99999999999998,0.12469156406083984,0.12439109390830035,7.1443003615712595,-0.10009274959733448,0.2857720144628506,-124.3709501089314,5.0143631586797474e-05,-124.2917063234217,2486.687942515723,0.07472864153661458,1000
-1.0,50.0,215.0,24.999999999999986,0.116423982251206,0.11618015440607081,6.670602817100108,-0.10937918117691058,0.26682411268400447,-129.40783188202755,4.681488030343506e-05,-129.32897161604367,2486.901205270482,0.07612133134630772,1000
-1.0,50.0,220.0,24.99999999999999,0.10927174642945109,0.10933968594368429,6.26080989043127,-0.07916273620098059,0.2504323956172509,-133.6826206942617,4.394070232575785e-05,-133.61061396442156,2486.8001794635966,0.07870427183161816,1000
